-1.000000000000000000e+00,-4.000000000000000000e+00,3.000000000000000000e+00
-8.383463917581597258e-01,-4.115477038533390086e+00,2.976911426284734929e+00
-6.766899131841113135e-01,-4.230959634080495135e+00,2.953826980313720707e+00
-5.150296367971198830e-01,-4.346433843855121992e+00,2.930736592757018144e+00
-3.533758752745787546e-01,-4.461900229297252274e+00,2.907638272218696418e+00
-1.917223586361044563e-01,-4.577367891663381094e+00,2.884540951250440077e+00
-3.006638491539517788e-02,-4.692837001232747163e+00,2.861445645073461108e+00
1.315909128641260806e-01,-4.808306622083078352e+00,2.838351151100969361e+00
2.932486942539846986e-01,-4.923776392655892842e+00,2.815256911099418780e+00
4.549066193467058428e-01,-5.039246202697146515e+00,2.792162748588540300e+00
6.165645670359116703e-01,-5.154716010617537592e+00,2.769068609606440301e+00
7.782225035550421888e-01,-5.270185793548328057e+00,2.745974476627561334e+00
9.398804361350857617e-01,-5.385655540273011077e+00,2.722880344140336639e+00
1.101538390698607817e+00,-5.501125253773415658e+00,2.699786211557993365e+00
1.263196393385993321e+00,-5.616594949992943953e+00,2.676692080385010719e+00
1.424854457246244710e+00,-5.732064649657943711e+00,2.653597952344104449e+00
1.586512579355833674e+00,-5.847534368578482855e+00,2.630503828253923260e+00
1.748170746729695413e+00,-5.963004113076536328e+00,2.607409707856284342e+00
1.909828944216961144e+00,-6.078473881556405445e+00,2.584315590264460560e+00
2.071487159433369030e+00,-6.193943668683434822e+00,2.561221474481146121e+00
2.233145384107263265e+00,-6.309413468836600813e+00,2.538127359687856188e+00
2.394803613419234978e+00,-6.424883277790719660e+00,2.515033245305857701e+00
2.556461844834637454e+00,-6.540353093093407288e+00,2.491939130938456870e+00
2.718120077146778613e+00,-6.655822913887270431e+00,2.468845016280867721e+00
2.879778309894380328e+00,-6.771292740668301668e+00,2.445750901033722613e+00
3.041436543110085378e+00,-6.886762575164806499e+00,2.422656784829444465e+00
3.203094777330308229e+00,-7.002232420149602454e+00,2.399562667198241961e+00
3.364753013732489695e+00,-7.117702277752362860e+00,2.376468547754240657e+00
3.526411253460246531e+00,-7.233172139143072776e+00,2.353374427608156516e+00
3.688069488687856889e+00,-7.348641929557521379e+00,2.330280317509530352e+00
3.849727628474060914e+00,-7.464111211347343122e+00,2.307186284824404243e+00
4.011384897106993641e+00,-7.579577451505108421e+00,2.284092750888670587e+00
4.173034387319320970e+00,-7.695024578239578972e+00,2.261002692623844013e+00
4.334603402273610406e+00,-7.810335253052194560e+00,2.237941834140730890e+00
4.495162537499869160e+00,-7.924592219764701184e+00,2.215185513839024622e+00
4.646028834866201329e+00,-8.035083743524461752e+00,2.194928733234873697e+00
4.797957051623328084e+00,-8.152698251526281581e+00,2.174242298771118520e+00
4.960229850421141506e+00,-8.267476823266779462e+00,2.150939776725146135e+00
5.122061354068135230e+00,-8.382625730537361264e+00,2.127755142209924788e+00
5.283812213374894817e+00,-8.497941920758739442e+00,2.104598381996604761e+00
5.445558840294846270e+00,-8.613274888126433382e+00,2.081443715982009834e+00
5.607305347453966249e+00,-8.728608984883404531e+00,2.058289166047369001e+00
5.769051859475632149e+00,-8.843943041239286984e+00,2.035134611891391110e+00
5.930798369752860566e+00,-8.959277056016954788e+00,2.011980054119760553e+00
6.092544878284038568e+00,-9.074611059902942145e+00,1.988825495454140668e+00
6.254291385871618481e+00,-9.189945063082483045e+00,1.965670936685885994e+00
6.416037892542758136e+00,-9.305279067901214063e+00,1.942516377931861271e+00
6.577784397528055216e+00,-9.420613074934394149e+00,1.919361819128150071e+00
6.739530898958555838e+00,-9.535947084875456170e+00,1.896207260135443606e+00
6.901277392868994554e+00,-9.651281099153948162e+00,1.873052700722580788e+00
7.063023871358906192e+00,-9.766615119871572048e+00,1.849898140525614076e+00
7.224770321157398811e+00,-9.881949147931317512e+00,1.826743579099810333e+00
7.386516728652069652e+00,-9.997283177769084261e+00,1.803589016289418812e+00
7.548263099239710172e+00,-1.011261719408673621e+01,1.780434452888479235e+00
7.710009471789627256e+00,-1.022795118542585868e+01,1.757279890584437343e+00
7.871755887252288808e+00,-1.034328516116811514e+01,1.734125330555837508e+00
8.033502350578563878e+00,-1.045861913801514831e+01,1.710970772630095116e+00
8.195248843920788673e+00,-1.057395312218910099e+01,1.687816216006200465e+00
8.356995351381458548e+00,-1.068928711217346184e+01,1.664661660030803070e+00
8.518741864696428578e+00,-1.080462110534941367e+01,1.641507104348136625e+00
