0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00
1.000316328108802888e-01,1.984670679080560163e+00,5.009619894584487199e+00
1.994769568870549681e-01,1.969428661171887640e+00,5.018980518542555558e+00
2.983049860059288072e-01,1.954255612938134545e+00,5.028082728980197480e+00
3.964859939397362698e-01,1.939135076053287943e+00,5.036927507891666878e+00
4.939915047751070043e-01,1.924052386534155223e+00,5.045515975107035089e+00
5.907942979774303272e-01,1.908994583531352873e+00,5.053849402376080491e+00
6.868684267462852322e-01,1.893950308247459358e+00,5.061929228237436185e+00
7.821892483451527989e-01,1.878909693366175304e+00,5.069757073377428647e+00
8.767334652361657987e-01,1.863864243089265127e+00,5.077334756233895519e+00
9.704791760049469307e-01,1.848806703585749833e+00,5.084664308646603459e+00
1.063405935219584153e+00,1.833730923354831344e+00,5.091747991397817863e+00
1.155494821530812954e+00,1.818631702683530138e+00,5.098588309524647144e+00
1.246728513488041479e+00,1.803504631034139605e+00,5.105188027319402799e+00
1.337091372719481530e+00,1.788345910816916629e+00,5.111550182966089650e+00
1.426569534306815434e+00,1.773152165581418860e+00,5.117678102790864436e+00
1.515151004379021060e+00,1.757920230187563382e+00,5.123575415132684441e+00
1.602825765160799110e+00,1.742646919988255716e+00,5.129246063868329486e+00
1.689585887944571541e+00,1.727328775465402977e+00,5.134694321654636795e+00
1.775425654719120949e+00,1.711961778110790977e+00,5.139924802981637342e+00
1.860341689493012485e+00,1.696541032640030533e+00,5.144942477165313832e+00
1.944333100710600615e+00,1.681060409889119533e+00,5.149752681450600278e+00
2.027401636590678180e+00,1.665512144001304984e+00,5.154361134447718484e+00
2.109551855746309990e+00,1.649886376819463374e+00,5.158773950192966140e+00
2.190791316100008324e+00,1.634170641836518501e+00,5.162997653215375848e+00
2.271130785931043228e+00,1.618349279740734614e+00,5.167039195112147709e+00
2.350584481932091574e+00,1.602402777689063917e+00,5.170905973299916525e+00
2.429170340473707057e+00,1.586307025175387908e+00,5.174605852830404196e+00
2.506910329953484062e+00,1.570032481030755545e+00,5.178147192455784698e+00
2.583830814230660078e+00,1.553543249086666522e+00,5.181538876522537862e+00
2.659962979812619643e+00,1.536796064837357534e+00,5.184790354786824373e+00
2.735343342762364127e+00,1.519739202648564325e+00,5.187911692904951799e+00
2.810014355311404977e+00,1.502311323382741648e+00,5.190913637183032669e+00
2.884025136917407917e+00,1.484440296544567106e+00,5.193807698187571376e+00
2.957432359929312415e+00,1.466042050059574775e+00,5.196606259025657870e+00
3.030301325872974072e+00,1.447019525449644295e+00,5.199322715475308776e+00
3.102707274129387294e+00,1.427261847233037839e+00,5.201971656615125283e+00
3.174736969503920481e+00,1.406643853382295584e+00,5.204569096033167419e+00
3.246490617321355021e+00,1.385026178698831822e+00,5.207132764856872598e+00
3.318084151814869820e+00,1.362256134355378512e+00,5.209682478376149284e+00
3.389651932164662984e+00,1.338169682863317389e+00,5.212240587394599167e+00
