-4.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
-3.838714386334252993e+00,1.118269753416886614e+00,2.999996379591110429e+00
-3.677432058003375026e+00,1.236540445339382011e+00,2.999995088290823286e+00
-3.516150840496220731e+00,1.354812494493663699e+00,2.999994792541099908e+00
-3.354869843490065229e+00,1.473085043229455104e+00,2.999994752978341950e+00
-3.193588890029249949e+00,1.591357754756052012e+00,2.999994780867934807e+00
-3.032307945831392626e+00,1.709630522960994492e+00,2.999994828907383226e+00
-2.871027003685979739e+00,1.827903312870564845e+00,2.999994883841876625e+00
-2.709746062026980873e+00,1.946176111677503373e+00,2.999994941475476740e+00
-2.548465120570555520e+00,2.064448914010829750e+00,2.999995000348032459e+00
-2.387184179372208170e+00,2.182721717096612668e+00,2.999995059972010658e+00
-2.225903238625354774e+00,2.300994518871665839e+00,2.999995120314656205e+00
-2.064622298665770739e+00,2.419267316919031074e+00,2.999995181719700810e+00
-1.903341360105078373e+00,2.537540107333740913e+00,2.999995245118156628e+00
-1.742060424262755980e+00,2.655812882718903811e+00,2.999995312713862550e+00
-1.580779494652769790e+00,2.774085627662174591e+00,2.999995389918037603e+00
-1.419498582351145455e+00,2.892358306614776442e+00,2.999995491272387849e+00
-1.258217725215152072e+00,3.010630825335390615e+00,2.999995661118942447e+00
-1.096937054036971837e+00,3.128902890124920066e+00,2.999996056317629112e+00
-9.356570066041072220e-01,3.247173459835545728e+00,2.999997314983237739e+00
-7.743788806355732524e-01,3.365438721794616672e+00,3.000002231011039910e+00
-6.131045778258819023e-01,3.483687727848364446e+00,3.000021090704986015e+00
-4.518287348145580973e-01,3.601921030209450425e+00,3.000058984161275255e+00
-2.905321106824679256e-01,3.720185369768095551e+00,3.000039493074739383e+00
-1.292473042319489396e-01,3.838407951200303980e+00,2.999993597111568100e+00
3.202862637657244438e-02,3.956659574844889615e+00,2.999978162149736782e+00
1.933065073599167238e-01,4.074927366008441965e+00,2.999974890632538305e+00
3.545856527221230015e-01,4.193199827881514352e+00,2.999974412904101495e+00
5.158652377124915978e-01,4.311473566668174939e+00,2.999974568582059575e+00
6.771449683840471412e-01,4.429747687499799191e+00,2.999974886028999421e+00
8.384247500139214715e-01,4.548021937658099922e+00,2.999975251129893383e+00
9.997045508614327280e-01,4.666296237492413290e+00,2.999975632361120859e+00
1.160984359547200473e+00,4.784570558837990539e+00,2.999976019808485272e+00
1.322264171696584834e+00,4.902844890559185487e+00,2.999976409953642342e+00
1.483543985509550467e+00,5.021119227764166304e+00,2.999976801399846682e+00
1.644823800192888985e+00,5.139393568087968767e+00,2.999977193532175068e+00
1.806103615370932447e+00,5.257667910288587265e+00,2.999977586053496292e+00
1.967383430851704862e+00,5.375942253667963300e+00,2.999977978808203272e+00
2.128663246529295616e+00,5.494216597812225267e+00,2.999978371709180358e+00
