-1.000000000000000000e+00,-2.000000000000000000e+00,3.000000000000000000e+00
-1.183200586474580485e+00,-1.687434020182522865e+00,3.039550680161145824e+00
-1.300325120718692329e+00,-1.347771961913690086e+00,3.059602870170702538e+00
-1.415531110509019141e+00,-1.057674039474214789e+00,3.112144714983708482e+00
-1.487426927285015577e+00,-1.327787524174708134e+00,3.124308053897813853e+00
-1.533862380249989998e+00,-1.608186490492576448e+00,3.143422489416781040e+00
-1.556275151888350416e+00,-1.874510362338891456e+00,3.184471336873755387e+00
-1.555082418152240020e+00,-2.151318210524562513e+00,3.223335049906438599e+00
-1.533781578040601001e+00,-2.419579460787058434e+00,3.269039947107385657e+00
-1.490315629073136305e+00,-2.692206422477349648e+00,3.312204288821437359e+00
-1.429880228583975565e+00,-2.953685216774535771e+00,3.358917593349337150e+00
-1.353341125647185006e+00,-3.205835226139056360e+00,3.406310978131596556e+00
-1.269037104713384378e+00,-3.434306911353306013e+00,3.457528149651945881e+00
-1.144185008781741786e+00,-3.719136535631760054e+00,3.472381155598234237e+00
-1.003701140135761616e+00,-3.995723026588026805e+00,3.487010706204502597e+00
-8.490267058402749534e-01,-4.263272151379266184e+00,3.501271328121719595e+00
-6.814910127588220679e-01,-4.521213101113493060e+00,3.515027789227533450e+00
-5.022947115003451035e-01,-4.769153632554487210e+00,3.528154246064393540e+00
-3.205840736952321191e-01,-5.137672432807782741e+00,3.514780744344093044e+00
-1.345244840161841371e-01,-5.498685626224308898e+00,3.499588165054427158e+00
-4.326982057591715058e-01,-5.391542958019512888e+00,3.478314211514097920e+00
-6.276717456031366549e-01,-5.349305618247517380e+00,3.407229180216015951e+00
-4.537771583972168843e-01,-5.602232800233020171e+00,3.335056903402306538e+00
-7.030999690863888318e-01,-5.533269225207495978e+00,3.300210872565952691e+00
-7.765851223989277408e-01,-5.542662544130911861e+00,3.213412460351383171e+00
-5.508730549721947423e-01,-5.664751588259036907e+00,3.147941228725177343e+00
-7.300616318877898303e-01,-5.588625835886429805e+00,3.118278317259711052e+00
-5.439819892238325627e-01,-5.665904461450039342e+00,3.048723683551269215e+00
-4.686368000726339744e-01,-5.603308640721053280e+00,2.844861523070564502e+00
-4.722749613153583992e-01,-5.440674582118718128e+00,2.773861378706419689e+00
-4.746840255672440945e-01,-5.248512194182594293e+00,2.698854754882660245e+00
-4.843794544841680816e-01,-5.028063809626076797e+00,2.630525062377517376e+00
-5.055428918015378859e-01,-4.783866224574012449e+00,2.564208647288677589e+00
-5.419489681000426717e-01,-4.519715758453408228e+00,2.504274786800316122e+00
-5.955105372221769500e-01,-4.239538190372202031e+00,2.454529027268540275e+00
-6.665132685185299888e-01,-3.948553798271498660e+00,2.407558860408455903e+00
-7.557065466111482221e-01,-3.650637192360268291e+00,2.363306892610585130e+00
-8.641559451720715046e-01,-3.350165591349169247e+00,2.322755702487198093e+00
